Year,Team,Adj OE,Adj DE,Barthag,Wins,Games,eFG,eFG D.,FT Rate,FT Rate D,TOV%,TOV% D,O Reb%,Op OReb%,Raw T,2P %,2P % D.,3P %,3P % D.,Blk %,Blked %,Ast %,Op Ast %,3P Rate,3P Rate D,Adj. T,Avg Hgt.,Eff. Hgt.,Exp.,Talent,FT%,Op. FT%,PPP Off.,PPP Def.,Elite SOS
2021,Idaho,92.472,111.631,0.103,1.0,22.0,48.5,54.3,29.6,35.8,24.0,17.1,22.0,29.7,67.5,47.4,52.6,34.1,38.1,5.5,8.6,54.4,48.6,31.6,36.7,66.897,76.24,79.065,1.838,0.2,72.5,74.6,0.895,1.122,11.795
2021,North Carolina Central,92.189,112.462,0.092,4.0,13.0,46.9,51.0,34.5,38.3,21.4,20.8,26.4,33.6,68.7,45.3,50.9,33.1,34.2,7.5,9.6,49.0,58.2,36.2,35.9,65.761,75.074,77.9,2.566,14.818,70.2,73.3,0.94,1.044,12.781
2021,Southeastern Louisiana,91.866,112.195,0.091,8.0,26.0,45.4,55.3,41.0,37.9,21.9,22.2,31.2,30.0,71.5,46.5,56.3,29.2,35.9,7.2,9.5,44.2,57.6,40.5,39.2,68.617,76.303,79.204,1.765,6.161,67.8,75.1,0.941,1.07,10.393
2021,Alabama A&M,85.728,104.767,0.091,6.0,15.0,44.8,44.0,31.8,37.4,21.4,18.0,28.2,29.4,70.0,45.5,44.8,28.8,28.3,9.1,6.9,47.6,53.7,33.2,33.3,67.165,76.438,80.215,0.739,0.2,62.7,67.3,0.89,0.944,3.645
2021,Houston Christian,91.12,112.442,0.082,5.0,24.0,48.7,54.1,28.1,28.2,22.6,18.6,25.7,31.2,74.2,47.9,55.7,33.3,34.3,9.3,9.1,55.3,52.8,39.8,38.3,72.509,76.564,79.239,1.35,0.824,73.3,72.0,0.941,1.088,12.345
2021,Arkansas Pine Bluff,91.003,114.457,0.067,4.0,25.0,43.2,54.1,38.6,38.3,22.5,18.4,27.2,32.2,69.4,41.9,51.2,30.8,40.0,9.9,9.9,45.8,59.4,29.5,33.3,67.696,75.835,79.407,2.256,0.2,72.3,67.4,0.884,1.097,16.26
2021,Delaware St.,91.154,115.963,0.059,1.0,17.0,45.7,54.7,29.8,45.5,22.3,18.7,26.3,32.3,77.2,45.0,55.6,31.1,35.5,9.0,12.0,47.2,55.7,42.3,38.6,73.172,75.566,79.758,1.862,6.785,73.2,71.2,0.899,1.128,9.64
2021,Alabama St.,86.657,111.965,0.05,4.0,18.0,43.5,48.9,42.7,36.9,22.3,20.6,29.5,29.6,72.4,41.3,49.0,31.7,32.5,6.1,11.4,45.7,49.8,34.7,31.9,69.898,75.236,78.283,1.818,0.2,64.7,69.6,0.888,0.989,2.823
2021,South Carolina St.,86.134,111.921,0.047,1.0,18.0,44.9,55.6,27.8,35.7,23.9,22.6,26.2,33.4,72.4,43.2,56.4,31.9,36.1,7.8,9.3,44.4,54.3,37.5,36.2,72.607,76.435,80.023,1.023,0.2,61.9,72.6,0.845,1.085,9.558
2021,Chicago St.,85.308,117.529,0.024,0.0,9.0,41.3,60.1,25.4,32.8,21.8,16.2,16.6,37.9,71.2,43.9,60.6,25.1,39.5,3.7,8.8,49.4,59.0,40.8,36.7,70.251,75.645,78.56,1.889,0.2,69.8,69.4,0.779,1.245,29.054
2021,Mississippi Valley St.,80.157,119.885,0.01,2.0,24.0,43.6,55.0,24.7,32.6,24.2,14.9,18.1,35.8,73.7,38.3,55.7,32.9,35.8,7.0,9.7,55.0,56.8,48.4,36.3,72.106,76.538,80.15,1.36,0.2,57.2,67.2,0.771,1.185,14.928
2022,Gonzaga,120.307,89.887,0.966,28.0,32.0,58.7,43.1,30.6,22.7,15.7,16.3,29.1,23.4,73.8,60.4,41.8,37.0,30.5,13.1,6.9,55.0,41.1,35.3,33.3,72.644,78.737,81.959,1.559,86.976,71.5,69.9,1.181,0.897,26.115
2022,Houston,116.542,88.498,0.96,32.0,38.0,53.1,43.3,29.0,34.7,16.9,21.7,37.7,28.0,65.1,54.5,43.4,33.8,28.8,17.1,6.3,58.5,55.2,38.9,42.7,63.716,77.41,80.47,2.179,51.79,66.7,71.7,1.139,0.895,25.59
2022,Kansas,119.791,91.27,0.958,34.0,40.0,53.8,45.8,32.3,27.7,17.3,18.1,32.9,28.6,69.5,53.6,46.4,36.1,29.8,10.9,8.0,53.6,48.3,33.1,34.8,69.113,77.142,80.111,2.082,77.998,71.7,71.9,1.116,0.959,36.756
2022,Texas Tech,110.511,85.41,0.951,27.0,37.0,52.6,45.8,35.1,31.9,19.8,23.2,33.2,25.8,67.3,54.9,44.5,32.1,31.5,12.1,7.2,52.2,53.6,34.1,45.5,66.316,78.314,80.053,2.456,22.03,69.8,69.0,1.06,0.892,36.013
2022,Baylor,117.782,91.326,0.949,27.0,34.0,52.8,47.8,29.0,27.7,17.9,22.9,36.3,28.8,68.6,53.6,49.2,34.3,30.2,9.7,7.4,56.3,55.9,38.4,36.2,67.555,77.617,81.058,1.781,55.889,69.7,70.3,1.115,0.927,35.178
2022,Duke,122.718,95.988,0.944,32.0,39.0,55.6,47.1,28.6,19.1,15.0,15.7,31.7,28.9,68.2,56.0,46.6,36.6,32.0,13.2,8.2,55.1,50.4,35.7,33.6,67.42,78.372,81.821,0.988,91.521,73.8,69.1,1.17,0.991,30.226
2022,Tennessee,111.251,87.087,0.944,27.0,35.0,50.7,46.4,29.0,31.5,17.7,22.9,32.4,27.2,68.7,48.5,46.0,35.9,31.3,12.8,7.9,63.0,52.1,40.3,39.2,67.341,76.747,81.038,1.362,69.805,71.5,71.1,1.062,0.91,33.651
2022,Villanova,117.165,92.987,0.934,30.0,38.0,51.5,47.3,29.8,25.0,15.5,18.4,31.2,28.9,63.6,49.5,48.1,35.9,30.8,6.8,11.2,48.9,49.9,46.3,42.2,62.196,77.347,79.315,2.392,69.071,83.0,73.4,1.124,0.983,33.999
2022,Arizona,118.036,93.735,0.934,33.0,37.0,55.6,44.4,34.9,24.0,18.3,17.4,34.7,28.6,72.7,57.0,41.8,35.3,32.8,13.4,7.3,65.0,47.2,35.9,34.7,72.257,79.442,83.03,1.191,69.26,73.9,67.4,1.147,0.929,26.248
2022,UCLA,115.834,92.248,0.932,27.0,35.0,50.6,47.6,29.5,28.3,13.2,19.4,31.3,25.3,66.5,49.5,47.3,35.4,32.1,9.5,7.5,50.2,50.2,31.2,38.1,65.367,77.88,80.205,2.209,79.66,74.1,72.6,1.115,0.953,28.096
2022,Kentucky,119.371,95.403,0.929,26.0,34.0,53.1,46.9,28.0,25.4,16.7,17.5,37.7,24.9,69.3,53.5,47.3,34.7,30.8,11.1,6.5,53.4,46.7,28.0,35.9,67.772,76.828,80.438,1.856,74.515,72.6,72.1,1.139,0.954,32.053
2022,Purdue,121.585,97.522,0.927,29.0,37.0,56.5,49.1,38.2,21.6,17.5,14.0,35.2,23.8,66.6,55.8,48.6,38.4,33.2,9.7,7.1,58.6,53.2,39.2,40.6,66.01,78.453,82.01,1.778,60.487,71.1,72.1,1.179,1.017,30.03
2022,Iowa,121.113,97.206,0.926,26.0,36.0,53.3,49.7,30.0,26.3,13.0,19.2,32.3,30.0,70.3,52.5,49.9,36.3,32.9,11.3,7.3,53.9,54.6,39.3,36.3,69.786,77.502,80.532,1.681,43.723,74.9,71.1,1.176,1.006,27.889
2022,Auburn,111.671,90.012,0.923,28.0,34.0,49.9,44.1,31.6,34.2,16.7,20.0,33.7,28.9,71.3,51.3,42.8,31.8,31.0,20.9,10.0,52.9,49.2,39.8,36.0,69.99,77.548,82.667,1.348,61.608,73.1,73.3,1.081,0.929,27.412
2022,Texas,112.505,91.491,0.915,22.0,34.0,50.1,47.0,32.0,39.0,17.8,23.0,31.6,29.8,64.5,50.5,46.6,33.0,31.8,10.0,9.2,53.8,44.1,36.1,33.7,63.533,76.788,79.048,2.664,78.557,74.6,68.1,1.059,0.934,36.232
2022,North Carolina,114.429,93.452,0.911,29.0,39.0,51.5,48.6,30.3,21.4,16.4,13.6,31.9,21.6,70.3,50.1,47.5,35.8,33.7,9.7,9.3,54.1,47.5,38.0,36.2,70.071,78.254,81.474,1.742,87.453,76.4,72.5,1.098,1.004,33.091
2022,Memphis,112.447,92.626,0.903,22.0,33.0,52.3,46.6,37.8,33.2,22.5,20.4,37.4,30.9,71.0,51.9,45.5,35.5,32.0,16.2,8.9,58.7,56.8,30.4,42.8,70.034,77.792,81.378,1.725,80.073,69.4,69.4,1.058,0.962,27.933
2022,Virginia Tech,115.561,95.208,0.903,23.0,36.0,55.1,49.0,24.5,25.6,17.0,18.7,27.8,26.2,63.6,52.6,49.3,39.2,32.3,9.4,9.4,55.2,51.0,41.1,36.9,63.291,76.763,79.95,2.136,20.673,75.1,74.5,1.11,0.984,29.158
2022,Saint Mary's,109.79,90.483,0.902,25.0,33.0,52.7,48.3,23.3,25.1,17.0,19.2,27.4,21.7,65.4,52.5,47.0,35.5,34.3,6.4,8.5,51.3,36.7,36.2,28.3,63.663,77.82,80.684,2.27,32.634,76.3,72.5,1.063,0.937,27.405
2022,Illinois,111.928,92.969,0.894,23.0,33.0,52.5,46.0,32.0,28.2,18.1,15.5,33.1,26.6,67.9,51.4,45.2,35.9,31.9,7.1,8.7,58.1,41.3,42.6,29.6,67.086,77.299,81.538,2.241,54.781,70.6,71.5,1.088,0.982,31.868
2022,Arkansas,108.699,90.687,0.889,28.0,37.0,48.6,47.5,37.2,31.9,16.9,20.5,29.6,25.3,71.9,50.1,46.8,30.4,32.4,11.7,8.7,52.7,52.7,34.2,38.8,70.626,76.757,79.641,2.292,47.294,76.0,73.1,1.049,0.943,29.625
2022,LSU,106.307,89.651,0.876,22.0,34.0,49.4,45.1,33.4,37.8,20.7,25.1,33.8,30.9,70.4,50.4,47.6,31.6,28.2,14.6,8.9,49.0,54.4,34.8,46.5,68.675,77.616,80.415,1.196,72.652,73.1,69.0,1.024,0.895,30.224
2022,San Francisco,110.173,93.036,0.875,23.0,33.0,53.1,47.1,28.5,33.0,17.9,18.4,30.0,24.0,70.6,54.4,48.7,34.3,28.9,11.6,8.9,46.4,43.7,44.7,30.5,68.954,77.33,81.411,2.568,3.516,69.0,70.9,1.076,0.951,24.422
2022,Michigan,113.887,96.237,0.874,19.0,34.0,52.1,49.7,29.4,25.6,17.3,14.7,31.0,24.0,67.5,52.7,50.4,33.9,32.4,8.6,8.3,52.6,42.8,32.1,34.8,66.426,78.228,82.778,1.413,72.575,74.6,73.4,1.077,1.029,35.707
2022,Connecticut,113.191,95.892,0.871,23.0,33.0,49.6,46.0,30.5,31.7,17.3,18.0,37.9,27.6,66.7,48.0,42.6,35.2,35.3,16.6,8.2,52.6,44.5,34.5,32.6,65.032,78.16,81.0,2.112,54.692,75.3,68.7,1.099,0.959,27.137
2022,TCU,108.601,92.072,0.87,21.0,34.0,48.7,47.4,31.4,26.9,21.4,18.6,37.7,26.1,67.3,50.3,48.0,30.2,30.9,11.2,8.6,53.8,54.2,31.7,34.9,65.893,77.933,80.572,1.734,65.515,67.4,70.9,1.01,0.958,36.714
2022,San Diego St.,102.349,86.922,0.867,23.0,32.0,48.7,44.1,31.1,31.0,19.3,21.9,29.5,27.3,65.3,46.7,43.5,35.4,30.0,14.4,8.0,49.8,51.2,30.8,37.8,65.301,77.275,80.352,2.481,31.863,69.2,68.0,0.99,0.88,24.233
2022,Indiana,107.677,91.614,0.865,21.0,35.0,50.6,46.2,33.5,30.7,17.2,17.6,27.0,25.1,67.9,50.9,43.9,33.3,33.0,14.1,6.9,56.6,47.7,31.1,40.0,67.243,78.018,80.526,2.053,72.37,70.0,75.6,1.032,0.964,29.824
2022,Oklahoma,110.583,94.095,0.865,19.0,35.0,54.8,49.4,27.4,26.4,22.0,20.3,25.7,26.2,66.2,56.7,50.3,34.7,31.8,5.1,8.7,55.5,44.2,41.3,34.5,65.162,76.917,80.293,2.37,26.778,74.7,73.4,1.029,0.969,36.806
2022,Alabama,115.165,98.266,0.861,19.0,33.0,51.3,49.8,32.9,34.8,19.8,17.9,35.3,30.5,73.3,55.9,49.3,30.9,33.8,11.9,11.2,53.1,46.1,47.6,35.8,71.827,77.122,79.948,1.646,62.2,72.8,71.5,1.081,1.04,34.953
2022,Ohio St.,115.454,98.517,0.861,20.0,32.0,54.3,47.6,33.4,29.1,17.1,15.5,29.3,28.7,65.1,54.0,45.8,36.5,33.8,12.6,7.6,48.6,47.8,39.5,36.0,65.147,77.248,79.752,1.936,66.738,75.7,73.1,1.109,1.031,30.881
2022,Texas A&M,109.196,93.278,0.86,26.0,39.0,49.6,47.4,35.7,33.3,18.9,23.7,33.5,33.2,68.5,50.1,47.9,32.4,31.1,9.6,12.1,51.7,63.8,34.1,38.1,66.499,76.158,79.166,1.525,42.966,70.3,71.9,1.038,0.958,28.204
2022,Oklahoma St.,102.874,88.011,0.857,15.0,30.0,48.0,45.7,33.0,31.2,21.4,22.8,32.3,31.4,68.9,49.8,43.7,29.5,32.4,15.7,8.6,50.4,51.0,31.4,40.1,67.956,77.58,80.048,1.743,67.974,66.7,72.5,0.969,0.931,36.684
2022,Providence,111.428,95.484,0.855,27.0,33.0,50.0,46.3,37.0,27.0,17.0,15.6,30.3,27.4,66.0,49.0,47.1,34.4,30.0,9.7,10.6,54.1,46.0,38.0,36.1,65.332,77.714,80.621,2.733,42.028,72.8,69.6,1.064,0.985,27.002
2022,Wake Forest,110.736,94.953,0.854,25.0,35.0,55.6,47.3,33.6,29.4,19.2,17.6,26.7,26.2,71.2,58.5,46.6,34.5,32.3,9.9,7.8,53.8,48.9,42.4,36.6,70.393,78.583,81.731,2.398,26.31,73.0,70.3,1.089,0.971,23.992
2022,Notre Dame,112.781,96.71,0.854,23.0,34.0,54.0,49.0,27.3,22.2,15.6,15.1,22.1,24.7,65.8,51.9,49.6,37.9,32.0,4.8,9.5,54.5,45.4,42.3,35.2,65.4,78.08,80.4,2.393,72.248,75.4,69.4,1.08,1.007,29.128
2022,Wisconsin,108.677,93.399,0.851,25.0,33.0,47.7,49.0,32.4,27.2,13.0,17.0,25.9,24.4,67.0,48.7,49.0,30.7,32.5,7.8,8.8,44.5,46.7,36.0,33.5,66.413,78.364,82.342,1.462,62.378,74.3,68.3,1.044,0.984,31.38
2022,Miami FL,113.56,97.878,0.847,26.0,37.0,53.4,52.5,28.9,24.8,14.0,20.4,22.4,30.3,67.9,54.8,53.0,33.9,34.5,9.1,8.9,51.6,57.2,35.6,38.7,67.711,76.713,80.224,2.424,65.462,74.2,67.9,1.086,1.033,29.593
2022,Loyola Chicago,106.911,92.316,0.844,24.0,32.0,55.6,46.9,31.5,28.9,18.5,20.1,25.1,24.0,65.5,54.9,47.3,37.6,30.9,7.3,11.3,57.2,41.6,43.4,38.0,64.593,76.759,79.514,2.525,5.155,71.1,73.6,1.087,0.93,19.721
2022,Boise St.,107.585,92.931,0.843,26.0,34.0,50.7,48.3,35.2,25.9,18.4,20.2,30.6,22.4,64.8,50.6,48.0,34.0,32.6,9.5,8.8,46.6,43.5,38.6,32.9,64.52,78.468,80.519,2.402,32.117,65.1,72.3,1.034,0.931,22.412
2022,Michigan St.,111.624,96.61,0.84,23.0,36.0,52.0,48.1,29.9,28.3,18.8,15.3,30.7,27.1,67.9,49.6,48.5,37.8,31.6,13.3,8.9,60.2,51.4,33.7,37.6,67.594,78.586,81.359,1.746,75.799,75.0,70.8,1.064,1.017,33.286
2022,Washington St.,107.619,93.146,0.84,22.0,37.0,47.9,46.9,29.8,30.3,16.6,20.4,33.4,29.5,67.5,46.2,47.4,33.5,30.6,12.3,9.0,45.8,48.1,44.2,34.9,66.244,77.303,81.356,1.585,33.538,74.4,73.5,1.056,0.958,22.401
2022,Iowa St.,101.748,88.394,0.835,22.0,35.0,49.1,47.9,27.1,36.7,20.4,24.6,28.4,28.3,67.3,50.1,50.8,31.5,28.9,9.8,11.5,60.4,53.6,37.7,38.1,66.309,76.518,79.663,2.195,47.374,68.3,71.8,0.969,0.924,36.615
2022,Dayton,108.777,94.525,0.834,24.0,35.0,53.9,46.9,30.5,23.7,19.1,17.1,30.3,23.6,64.4,53.8,45.8,36.1,32.4,11.1,10.4,55.9,53.3,33.7,37.2,63.049,78.015,81.331,0.946,52.76,68.3,72.1,1.072,0.948,19.395
2022,Syracuse,116.141,101.363,0.827,16.0,33.0,52.5,50.6,28.3,23.5,15.4,16.7,29.2,32.1,68.5,49.9,51.6,37.6,33.0,11.5,8.9,52.2,70.2,39.3,48.7,67.745,78.806,81.619,2.367,52.476,73.7,75.1,1.108,1.075,29.649
2022,Davidson,115.788,101.113,0.826,26.0,33.0,55.6,49.5,32.5,28.0,14.8,16.7,23.6,22.4,65.7,54.2,48.9,38.5,33.6,8.4,7.2,54.8,52.1,41.1,43.8,64.628,78.038,80.984,2.001,36.235,75.4,73.9,1.132,1.003,17.469
2022,Murray St.,110.043,96.213,0.824,28.0,31.0,52.6,48.1,32.4,26.0,17.1,20.4,35.3,25.7,67.5,53.2,50.5,34.5,29.7,9.6,11.0,50.8,45.5,37.8,40.6,66.039,76.615,79.972,2.121,18.119,69.4,67.9,1.126,0.935,14.049
2022,Xavier,110.903,97.18,0.82,23.0,36.0,50.9,48.3,35.3,25.9,16.7,18.1,29.3,26.1,69.2,52.2,48.3,32.2,32.2,11.4,9.2,55.9,48.6,35.6,36.6,68.566,78.374,81.443,2.075,59.718,69.8,74.6,1.058,0.988,26.859
2022,Colorado St.,111.854,98.095,0.819,24.0,30.0,54.8,50.1,29.6,25.6,15.2,18.5,21.9,25.0,65.9,55.7,51.0,35.6,32.7,9.5,8.5,53.9,50.6,39.6,43.9,65.562,75.69,78.681,2.004,19.502,77.3,71.7,1.098,0.997,22.722
2022,St. John's,110.191,96.715,0.818,17.0,32.0,50.8,48.9,26.1,33.2,15.9,21.3,30.7,31.5,74.2,51.0,47.5,33.5,34.1,14.5,9.0,61.9,50.5,32.4,38.3,73.569,77.658,81.184,1.957,34.62,67.7,71.6,1.064,0.992,26.739
2022,Creighton,104.814,92.139,0.815,23.0,35.0,50.6,44.9,26.7,20.8,20.4,15.5,28.4,28.5,68.2,53.3,43.6,30.8,31.7,10.1,9.8,52.0,45.2,38.1,33.2,66.988,78.241,81.359,1.319,67.849,73.8,72.8,1.005,0.964,29.195
2022,VCU,100.877,88.943,0.81,22.0,32.0,51.4,44.4,30.9,38.3,21.9,24.7,26.6,32.0,68.6,51.1,45.9,34.7,27.8,14.7,7.1,56.1,53.9,30.2,35.9,68.547,77.277,79.791,1.66,28.661,70.4,70.8,0.974,0.906,22.454
2022,North Texas,104.608,92.316,0.808,23.0,30.0,51.4,46.3,37.7,32.8,18.7,19.5,31.7,25.1,60.2,49.7,47.6,35.8,28.8,8.2,8.6,48.7,40.5,42.1,29.6,59.164,75.928,79.277,2.035,3.877,65.4,68.1,1.057,0.931,15.996
2022,Utah St.,109.168,96.452,0.806,17.0,33.0,54.2,49.7,28.9,29.0,18.3,18.3,26.0,22.9,67.2,56.2,48.8,34.1,34.0,6.0,8.9,65.3,54.4,40.1,39.4,66.702,77.416,80.831,2.215,16.824,72.1,70.8,1.068,0.982,22.229
2022,Florida,109.81,97.046,0.806,20.0,34.0,49.6,49.4,33.8,30.3,18.5,21.8,31.5,32.5,66.9,53.1,49.9,30.3,32.2,13.5,8.5,52.7,48.9,45.8,32.9,65.528,77.309,80.499,2.513,31.893,73.5,69.8,1.048,0.988,27.761
2022,SMU,107.874,95.411,0.804,24.0,33.0,51.5,44.5,35.6,25.4,17.7,17.0,27.7,30.3,69.4,50.4,44.5,35.3,29.8,10.4,12.4,55.3,52.7,42.2,34.0,68.34,76.08,78.662,2.496,29.559,75.0,69.6,1.059,0.963,22.022
2022,West Virginia,108.555,96.098,0.802,16.0,33.0,46.8,50.6,36.1,34.1,18.2,22.5,30.0,33.6,68.4,45.7,51.7,32.8,32.4,13.3,7.5,44.4,53.2,33.7,36.9,67.949,76.973,79.991,2.345,25.067,72.4,71.2,1.0,1.008,37.402
2022,USC,108.625,96.182,0.802,26.0,34.0,51.2,44.7,30.9,26.8,17.9,14.4,33.5,26.7,67.4,50.1,42.0,35.7,33.2,11.1,8.4,53.3,50.1,32.2,34.3,66.19,79.116,81.678,2.119,59.267,66.4,71.5,1.065,0.971,24.414
2022,Virginia,107.377,95.124,0.801,21.0,35.0,49.7,48.8,28.1,23.3,16.1,18.3,27.8,28.8,60.0,50.3,47.9,32.3,33.6,12.9,9.7,60.3,51.9,29.9,37.5,59.348,76.786,81.229,2.045,55.234,73.0,71.2,1.037,0.999,29.008
2022,UAB,111.82,99.118,0.8,25.0,33.0,52.8,48.4,29.3,31.3,16.4,21.1,33.3,27.5,69.9,50.8,47.8,38.0,32.9,11.1,8.6,44.3,46.4,32.7,37.0,68.892,76.646,80.366,2.645,28.246,74.0,70.6,1.119,0.963,15.774
2022,Seton Hall,105.402,93.447,0.8,20.0,31.0,47.2,45.6,30.5,27.8,17.7,18.5,32.3,29.1,68.5,45.8,45.1,33.2,31.1,13.9,11.0,40.3,48.4,35.7,33.8,67.579,78.886,82.244,2.526,67.935,75.2,77.3,1.026,0.965,29.172
2022,Vanderbilt,106.692,94.661,0.798,19.0,36.0,50.2,48.5,38.7,34.9,18.9,20.7,27.5,27.7,68.9,49.5,50.7,34.0,30.1,9.3,12.6,48.8,55.3,45.6,38.9,67.429,77.342,80.285,1.708,35.913,69.7,72.7,1.02,0.977,28.774
2022,Vermont,109.678,97.326,0.798,27.0,33.0,57.1,47.7,26.7,23.3,14.7,16.8,23.7,18.7,65.2,58.6,45.3,36.8,34.4,6.9,8.9,54.8,43.7,43.1,37.6,64.832,76.344,78.553,2.807,4.679,74.1,69.1,1.142,0.935,9.602
2022,Mississippi St.,107.642,95.568,0.797,18.0,34.0,49.6,49.6,38.1,28.3,19.5,19.4,34.1,25.7,66.6,51.7,50.9,29.5,31.9,10.3,8.1,52.9,57.9,28.1,41.7,65.488,77.988,81.039,1.752,61.117,72.1,72.6,1.046,0.983,28.693
2022,Kansas St.,109.632,97.35,0.797,14.0,31.0,49.4,49.5,29.6,32.0,16.9,19.8,25.2,28.3,67.5,47.5,52.4,34.6,30.2,4.9,10.5,51.6,55.0,42.4,40.2,66.446,75.708,79.77,2.007,55.884,72.6,69.7,1.015,0.992,37.068
2022,Fresno St.,105.073,93.504,0.793,22.0,35.0,51.1,47.7,31.2,27.2,17.7,19.4,27.3,22.9,62.4,51.3,47.2,33.7,32.3,9.2,6.6,50.7,50.3,38.9,42.0,61.51,77.652,81.065,1.786,19.837,71.4,69.8,1.039,0.938,18.684
2022,Saint Louis,108.501,96.747,0.789,22.0,34.0,50.6,48.2,32.7,32.4,18.7,18.0,33.8,26.5,68.9,49.1,48.0,36.2,32.3,8.0,11.3,53.7,47.6,30.5,35.4,68.022,76.152,78.989,1.831,40.305,76.1,67.3,1.072,0.98,19.441
2022,Marquette,107.7,96.55,0.778,19.0,32.0,52.1,47.0,26.2,29.5,17.2,18.9,22.5,31.6,71.6,52.6,46.4,34.4,32.0,12.9,9.1,59.3,56.2,41.8,36.0,71.181,77.866,80.422,1.239,58.313,74.1,70.3,1.027,0.993,29.851
2022,Tulane,110.783,99.381,0.777,14.0,29.0,51.2,49.6,33.4,28.5,15.0,20.3,20.1,32.8,69.3,49.0,48.3,36.5,34.1,10.0,12.5,53.4,65.3,38.6,45.3,67.916,76.688,78.716,1.631,34.14,75.6,71.2,1.042,1.022,24.617
2022,Clemson,109.424,98.251,0.775,17.0,33.0,52.4,49.7,29.8,29.1,16.4,16.9,25.8,24.1,66.6,51.2,49.4,36.3,33.4,7.2,10.5,55.2,50.6,37.8,42.6,66.385,76.602,80.107,1.948,55.729,73.6,76.3,1.069,1.02,26.388
2022,Oregon,109.647,98.692,0.77,19.0,34.0,51.1,49.6,29.7,29.1,17.1,19.2,29.9,31.1,68.4,51.6,50.2,33.5,32.4,9.3,7.1,44.9,50.0,35.8,37.1,67.653,78.126,81.244,2.267,67.189,68.1,70.7,1.05,1.021,27.748
2022,Furman,113.642,102.367,0.769,21.0,33.0,55.6,51.5,23.3,24.6,15.7,19.1,27.4,28.1,65.6,55.0,52.5,37.5,33.3,10.1,10.1,62.0,51.6,51.6,37.0,65.026,75.15,78.394,2.144,0.384,75.8,72.9,1.139,1.025,14.961
2022,Wyoming,107.856,97.286,0.766,24.0,33.0,52.3,47.1,37.1,24.8,17.1,15.7,25.5,24.6,66.1,54.4,48.4,33.0,30.1,5.6,8.5,43.4,42.3,41.8,38.2,65.772,78.721,80.509,1.816,1.779,72.3,72.2,1.065,0.979,22.12
2022,BYU,108.403,97.845,0.765,22.0,33.0,51.8,47.7,27.2,31.1,18.4,15.0,30.6,22.5,69.4,51.9,48.9,34.6,30.5,8.7,7.8,52.4,48.0,37.3,37.3,67.844,76.771,78.933,1.961,34.188,72.3,68.6,1.057,0.988,23.887
2022,Rutgers,106.596,96.309,0.763,18.0,32.0,49.9,48.6,26.2,28.6,17.3,17.8,29.6,27.0,65.5,49.4,47.1,33.9,33.9,11.7,7.9,58.8,52.5,31.6,39.7,64.986,78.702,80.718,2.135,51.706,70.0,72.5,1.029,1.0,29.246
2022,New Mexico St.,105.997,96.015,0.757,24.0,31.0,51.9,45.2,34.6,28.3,20.8,16.8,32.6,25.7,67.7,53.2,45.6,33.4,29.8,12.6,6.4,53.8,49.3,41.1,42.4,66.126,78.058,80.361,2.364,16.577,69.8,75.3,1.041,0.954,16.841
2022,Chattanooga,107.3,97.255,0.756,25.0,33.0,52.2,49.4,26.8,27.8,17.0,18.1,32.7,26.2,65.5,53.0,52.1,33.9,30.3,6.3,9.9,46.2,45.2,38.7,40.3,64.615,77.024,79.374,2.605,20.793,75.9,69.2,1.099,0.992,15.562
2022,South Dakota St.,114.068,103.479,0.754,28.0,33.0,59.2,51.4,34.6,21.3,15.3,15.8,23.7,24.3,71.4,55.9,50.3,43.7,35.2,6.4,7.0,47.5,44.0,34.5,41.3,69.596,76.682,79.114,2.058,0.603,75.9,74.3,1.182,1.037,11.881
2022,Santa Clara,110.639,100.384,0.754,21.0,33.0,54.5,48.5,27.6,21.2,16.2,16.5,23.4,26.2,71.2,53.5,46.7,37.8,34.8,8.8,7.8,52.5,49.6,32.1,32.6,70.863,78.309,81.148,2.211,22.839,76.2,76.2,1.081,1.006,22.159
2022,Missouri St.,112.096,101.775,0.752,22.0,33.0,54.6,48.8,27.7,28.0,15.5,15.7,25.8,24.0,67.8,54.6,47.8,36.4,33.6,9.1,8.1,42.3,43.8,37.4,38.2,67.053,77.017,80.31,2.057,8.373,79.9,75.9,1.121,1.015,16.754
2022,Towson,108.283,98.426,0.75,25.0,34.0,51.6,47.9,33.9,31.9,17.9,19.5,35.7,26.5,66.1,50.4,48.4,35.7,31.5,8.5,8.8,52.6,45.9,38.2,41.4,64.702,76.627,78.99,2.328,1.585,71.9,71.7,1.099,0.969,13.502
2022,Drake,108.421,98.886,0.742,23.0,34.0,51.4,49.3,27.3,33.5,15.9,19.4,30.2,25.9,66.0,52.3,49.1,33.1,33.1,9.2,7.7,42.9,43.5,33.9,37.6,65.984,76.409,79.375,2.453,11.151,76.0,73.5,1.085,0.992,16.16
2022,Arizona St.,100.634,91.979,0.738,14.0,31.0,47.1,46.3,21.2,32.3,17.3,19.6,24.9,30.3,68.0,47.7,46.1,30.7,31.1,12.4,8.2,53.4,57.4,37.2,41.0,67.284,76.78,80.189,2.004,52.608,66.1,72.1,0.947,0.974,30.235
2022,Maryland,108.704,99.363,0.738,15.0,32.0,49.4,50.2,33.9,24.6,16.8,16.1,27.2,27.6,67.4,49.7,48.2,32.6,35.5,8.7,9.2,47.1,52.2,37.2,38.9,66.738,77.925,80.936,2.187,57.302,75.9,73.8,1.044,1.041,29.943
