Year,Team,Conf_x,AdjEM,AdjO,AdjD,AdjT,SOSEM,SOSO,SOSD,BPI(O),BPI(D),Conf_y,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Adj OE,Adj DE,Barthag,Wins,Games,eFG,eFG D.,FT Rate,FT Rate D,TOV%,TOV% D,O Reb%,Op OReb%,Raw T,2P %,2P % D.,3P %,3P % D.,Blk %,Blked %,Ast %,Op Ast %,3P Rate,3P Rate D,Adj. T,Avg Hgt.,Eff. Hgt.,Exp.,Talent,FT%,Op. FT%,PPP Off.,PPP Def.,Elite SOS,PASE
2020,Weber St.,BSky,-9.09,98.8,107.9,67.6,+0.04,102.3,102.2,-0.8,-3.9,Big Sky,12.0,20.0,69.5,71.3,-1.72,-0.66,-4.67,-3.64,-8.32,98.157,108.023,0.249,9.0,29.0,48.7,52.2,26.5,22.5,17.4,16.6,21.4,28.9,67.9,50.7,50.3,30.2,37.3,9.5,7.3,39.9,52.2,35.6,32.6,67.253,76.551,79.747,1.7,4.359,72.6,72.4,0.957,1.069,13.887,0.1634615384615385
2020,Cornell,Ivy,-9.10,101.2,110.3,65.2,-0.05,101.7,101.8,-1.3,-4.8,Ivy,7.0,20.0,67.3,70.8,-3.48,-1.85,-4.71,-3.67,-8.37,101.603,109.984,0.287,5.0,25.0,49.8,53.1,26.8,31.8,17.9,18.3,24.5,29.9,65.8,50.5,52.3,32.5,36.1,7.9,10.5,55.3,54.7,39.2,40.8,65.037,76.926,80.016,1.729,0.2,70.5,71.1,0.988,1.085,15.826,0.296474358974359
2020,UMass Lowell,AE,-9.15,104.4,113.6,70.3,-6.19,97.8,104.0,1.0,-5.8,Am. East,13.0,19.0,74.6,76.0,-1.41,-5.35,2.93,-11.11,-8.19,104.312,114.693,0.251,12.0,31.0,51.6,53.3,38.2,28.8,18.9,18.6,27.6,29.5,70.8,52.2,54.3,33.7,34.4,6.3,8.8,54.2,48.9,35.7,36.1,70.419,76.935,78.768,1.53,0.2,70.9,71.7,1.035,1.075,10.173,
2020,McNeese St.,Slnd,-9.32,103.0,112.3,69.0,-6.68,99.2,105.9,1.7,-5.9,Southland,15.0,17.0,79.4,74.7,4.69,-6.93,0.19,-9.3,-9.11,102.943,112.112,0.273,11.0,28.0,54.9,51.5,35.7,29.6,22.7,17.6,30.1,31.7,71.2,54.3,48.7,37.3,37.3,10.2,8.4,55.9,54.4,35.9,39.0,68.833,76.013,78.928,2.179,2.108,72.2,75.3,1.053,1.084,11.211,-0.22008547008547
2020,Elon,CAA,-9.35,100.6,110.0,66.2,-2.08,102.2,104.3,-1.6,-4.8,CAA,13.0,21.0,68.7,71.7,-2.97,-2.03,-4.7,-3.11,-7.81,101.82,108.95,0.315,10.0,31.0,49.6,52.6,27.9,42.1,17.3,17.4,22.9,25.9,66.5,46.4,50.6,35.2,36.9,5.6,10.2,54.0,53.1,49.3,41.6,66.006,76.883,78.566,1.079,13.483,73.6,74.4,0.997,1.083,13.775,
2020,Texas Southern,SWAC,-9.42,99.1,108.6,72.9,-5.49,97.6,103.1,-2.7,-2.9,SWAC,16.0,16.0,73.0,76.0,-3.0,-6.05,0.08,-10.45,-10.37,98.401,109.724,0.222,15.0,31.0,45.9,50.3,41.1,34.3,21.0,19.6,31.8,30.4,74.4,45.9,49.2,30.5,34.9,7.1,9.7,43.7,53.4,28.6,34.9,72.715,76.2,79.907,2.264,9.923,71.1,72.0,0.964,1.022,16.979,0.3108974358974359
2020,Southern Miss,CUSA,-9.44,94.4,103.8,67.2,+2.47,104.7,102.2,-4.8,-3.0,CUSA,9.0,22.0,66.0,72.3,-6.29,2.35,-6.55,-0.1,-6.65,95.417,102.898,0.296,6.0,28.0,47.8,51.3,23.5,33.0,22.1,17.6,26.7,26.4,68.2,49.1,52.3,29.9,33.5,7.7,6.7,54.8,54.2,30.1,48.7,67.045,76.707,79.346,1.496,0.2,72.2,73.7,0.923,1.053,18.541,-0.4893162393162393
2020,Eastern Kentucky,OVC,-9.46,95.4,104.9,74.5,-5.40,99.9,105.3,-3.3,-1.4,OVC,16.0,17.0,74.7,75.4,-0.73,-4.46,-0.65,-8.52,-9.17,96.649,103.462,0.314,14.0,31.0,46.5,51.7,32.5,36.3,18.9,23.3,24.9,33.6,75.6,46.2,53.7,31.3,32.1,5.5,8.8,44.3,54.4,39.1,35.0,74.43,76.497,80.128,1.641,11.148,72.3,73.1,0.954,1.016,12.057,0.1923076923076923
2020,Team,Conf,AdjEM,AdjO,AdjD,AdjT,AdjEM,OppO,OppD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Jackson St.,SWAC,-9.55,92.8,102.3,68.7,-7.80,97.1,104.9,-6.2,-0.1,SWAC,15.0,17.0,67.3,67.4,-0.13,-8.61,-8.81,-2.1,-10.91,93.254,100.736,0.292,13.0,30.0,45.2,48.6,35.6,43.6,18.2,22.8,26.6,29.7,70.4,47.6,47.7,26.3,33.8,10.0,7.9,44.0,51.5,28.7,32.1,68.704,75.705,78.478,2.274,0.2,66.9,71.6,0.932,0.965,11.525,-0.0128205128205127
2020,Albany,AE,-9.55,94.3,103.9,68.5,-5.60,99.1,104.7,-4.1,-0.9,Am. East,14.0,18.0,66.5,68.4,-1.97,-5.91,-6.65,-2.14,-8.78,93.964,103.458,0.248,13.0,31.0,48.0,49.4,33.7,28.2,19.7,18.3,24.2,25.6,69.4,47.3,47.7,32.6,34.7,7.6,11.0,56.4,54.6,44.0,39.3,68.462,76.914,79.733,1.558,3.329,71.2,69.5,0.949,0.99,8.271,0.0948717948717949
2020,Central Arkansas,Slnd,-9.56,98.0,107.6,73.2,-2.02,101.9,104.0,-3.6,-3.5,Southland,10.0,21.0,74.7,82.4,-7.65,-2.7,1.28,-12.54,-11.26,97.358,107.257,0.247,9.0,30.0,48.5,52.4,39.9,34.8,23.0,17.8,28.8,28.9,75.9,49.8,49.9,31.2,37.8,12.2,9.1,58.3,53.8,40.6,36.9,73.398,78.571,81.425,1.474,1.253,72.2,71.7,0.963,1.073,17.7,
2020,North Alabama,ASun,-9.57,96.0,105.6,70.1,-5.38,99.5,104.9,-4.4,-1.7,ASUN,13.0,17.0,68.7,69.7,-1.0,-5.82,-4.4,-4.6,-9.0,95.14,105.576,0.232,11.0,28.0,47.9,50.0,39.7,40.8,21.4,19.3,27.9,26.3,69.9,46.6,49.6,33.5,33.8,6.2,11.1,45.4,43.2,36.3,34.1,70.006,75.139,78.724,1.146,0.2,69.2,69.6,0.962,1.007,13.454,
2020,Jacksonville St.,OVC,-9.67,95.8,105.5,68.1,-8.00,98.9,106.9,-3.0,-1.0,OVC,13.0,19.0,71.7,69.3,2.38,-6.36,-5.67,-2.62,-8.29,96.408,105.259,0.267,11.0,30.0,48.7,52.1,29.1,28.4,20.7,19.5,31.1,25.4,69.1,49.6,54.3,31.5,32.5,7.4,8.8,52.1,55.0,35.9,38.5,68.013,76.786,80.061,1.79,18.649,69.6,69.2,0.984,1.012,11.202,-0.1025641025641025
2020,Portland,WCC,-9.93,94.4,104.3,69.3,+1.74,103.7,102.0,-5.6,-1.4,WCC,9.0,23.0,66.4,72.2,-5.72,1.97,-4.49,-2.05,-6.53,94.243,103.627,0.251,7.0,30.0,48.6,51.6,33.5,31.2,19.8,18.2,19.3,30.6,70.2,47.0,51.0,34.4,35.0,9.9,7.7,54.5,59.8,35.6,39.6,69.121,76.113,81.18,1.695,0.2,68.1,66.2,0.925,1.045,19.621,-0.1538461538461538
2020,North Carolina A&T,MEAC,-10.07,92.3,102.4,73.7,-8.66,97.1,105.7,-5.9,-0.5,MEAC,17.0,15.0,72.2,72.0,0.19,-7.86,-3.58,-6.09,-9.66,92.759,101.419,0.264,16.0,31.0,47.1,47.7,41.4,42.0,20.6,21.4,28.5,30.4,74.6,48.4,50.2,29.6,29.2,10.0,8.0,56.4,53.0,32.1,38.6,73.271,76.158,79.749,1.932,8.293,60.9,63.7,0.938,0.962,11.21,0.0970695970695971
2020,Stetson,ASun,-10.22,98.1,108.3,63.2,-5.43,99.4,104.8,-3.5,-3.7,ASUN,16.0,17.0,63.7,65.7,-1.94,-5.3,-9.69,0.07,-9.63,98.113,107.438,0.26,14.0,31.0,49.7,50.8,39.1,31.0,21.9,17.6,30.5,28.5,63.9,49.6,49.9,33.3,34.5,6.8,9.3,41.9,61.0,31.8,47.8,63.131,76.918,79.994,0.967,0.41,66.7,69.0,0.979,1.046,11.349,
2020,Fairleigh Dickinson,NEC,-10.23,102.1,112.4,68.9,-4.93,99.4,104.3,0.4,-6.0,NEC,11.0,19.0,72.2,74.5,-2.3,-5.87,-1.19,-8.76,-9.94,101.771,112.399,0.242,10.0,29.0,51.1,52.5,29.8,31.9,18.5,18.0,26.5,31.7,69.0,49.7,52.8,35.7,34.7,9.0,8.7,45.6,56.4,36.1,39.8,68.525,75.863,78.962,1.571,0.2,72.1,70.0,1.024,1.082,10.166,0.4722222222222222
2020,San Jose St.,MWC,-10.31,97.5,107.8,73.3,+4.69,106.0,101.3,-5.0,-4.4,Mountain West,7.0,24.0,69.9,81.4,-11.48,5.15,0.88,-8.43,-7.55,96.848,107.513,0.231,6.0,30.0,45.2,54.1,34.1,34.4,18.5,17.6,24.5,30.4,74.0,45.9,53.6,29.6,36.6,8.2,7.7,54.7,62.6,46.3,34.3,73.157,77.932,80.357,1.539,13.307,71.8,69.7,0.934,1.105,20.963,-0.0128205128205128
2020,Idaho St.,BSky,-10.37,100.8,111.1,67.4,-0.26,102.4,102.7,-0.4,-5.0,Big Sky,8.0,22.0,69.8,73.3,-3.5,-1.62,-2.47,-6.15,-8.62,100.748,112.027,0.228,6.0,28.0,50.0,53.8,35.8,26.0,20.3,16.2,29.2,28.6,67.6,49.4,55.5,34.1,32.9,5.8,9.0,45.1,41.8,33.6,27.4,67.063,77.517,79.041,1.953,0.2,66.3,76.3,0.995,1.099,12.013,-0.0128205128205128
2020,Bethune Cookman,MEAC,-10.39,95.4,105.8,73.0,-9.66,96.1,105.7,-5.0,-1.2,MEAC,16.0,14.0,74.6,72.2,2.4,-8.98,-1.82,-8.34,-10.16,94.53,105.637,0.218,13.0,27.0,46.4,48.3,37.4,38.8,20.1,20.4,29.6,30.9,74.0,45.9,51.6,31.7,28.0,6.3,7.6,45.9,50.1,31.6,34.5,72.941,76.246,79.2,2.369,13.359,70.0,66.8,0.966,0.982,10.076,
2020,Troy,SB,-10.43,96.2,106.6,69.3,-0.83,102.3,103.1,-5.0,-2.9,Sun Belt,9.0,22.0,68.7,73.4,-4.68,-1.32,-4.06,-4.95,-9.01,95.379,107.303,0.205,7.0,29.0,46.1,52.3,29.2,37.4,19.9,20.0,29.4,29.9,70.4,45.0,53.0,31.7,34.1,7.5,11.3,57.6,56.6,44.5,39.9,69.324,75.632,78.264,1.337,0.2,66.9,70.7,0.945,1.053,12.143,-0.1282051282051281
2020,Evansville,MVC,-10.56,96.9,107.4,67.6,+0.30,103.0,102.7,-3.9,-4.2,MVC,9.0,23.0,67.2,74.0,-6.84,0.61,-3.11,-3.93,-7.04,96.867,106.365,0.254,8.0,31.0,48.6,52.8,32.4,33.3,18.4,17.2,19.9,25.6,68.0,49.2,52.5,31.9,35.6,5.6,7.5,53.2,41.2,42.6,29.5,67.765,77.016,79.913,1.84,17.0,72.8,74.7,0.957,1.067,14.662,-0.2772435897435897
2020,Middle Tennessee,CUSA,-10.66,97.5,108.2,69.8,+0.97,102.7,101.7,-2.7,-3.8,CUSA,8.0,23.0,70.7,75.2,-4.48,0.84,-1.93,-6.49,-8.41,96.977,108.411,0.217,5.0,28.0,47.4,54.7,30.6,39.7,20.5,19.4,27.2,28.2,70.5,45.9,53.4,33.0,38.1,7.5,9.1,52.3,52.8,42.2,33.8,69.746,76.697,78.919,1.596,8.478,66.7,70.7,0.949,1.079,14.106,0.3128205128205129
2020,NJIT,ASun,-11.07,94.7,105.8,66.9,-4.00,100.5,104.5,-4.7,-1.7,ASUN,9.0,21.0,63.5,67.7,-4.2,-4.83,-8.31,-1.84,-10.14,94.581,104.658,0.238,8.0,29.0,45.3,50.6,31.1,33.4,16.4,18.3,25.1,27.3,66.6,45.1,50.0,30.4,34.5,8.1,9.4,45.8,52.3,32.9,34.6,66.897,75.42,80.022,1.784,0.2,68.0,72.4,0.947,1.027,14.118,
2020,Long Beach St.,BW,-11.08,94.2,105.3,70.9,+0.81,102.8,101.9,-5.3,-2.6,Big West,11.0,21.0,67.4,75.1,-7.72,1.08,-2.91,-5.82,-8.72,94.302,104.597,0.233,9.0,30.0,48.2,52.2,33.2,29.9,22.0,19.7,24.6,31.2,71.3,46.2,50.6,35.3,36.4,11.8,6.9,45.0,58.7,29.6,40.0,71.057,78.152,81.776,1.169,25.137,69.1,71.5,0.923,1.059,18.306,-0.4647435897435897
2020,Mount St. Mary's,NEC,-11.10,96.4,107.5,63.2,-6.02,99.8,105.8,-4.0,-2.6,NEC,11.0,21.0,64.2,66.6,-2.47,-6.47,-10.18,0.62,-9.56,96.875,107.474,0.233,10.0,31.0,46.2,50.0,32.6,30.1,17.9,17.3,29.3,27.9,64.3,45.8,48.1,31.3,35.5,9.2,10.5,50.3,51.3,38.3,36.7,63.172,75.655,80.439,1.25,0.678,69.2,70.5,0.98,1.028,9.852,0.4871794871794872
2020,Columbia,Ivy,-11.27,95.2,106.5,69.1,-0.80,101.6,102.4,-4.2,-2.3,Ivy,6.0,24.0,66.3,72.7,-6.43,-2.5,-5.06,-5.14,-10.19,95.711,105.842,0.239,5.0,29.0,46.1,52.3,22.5,25.7,15.9,16.3,20.1,25.1,69.4,46.9,53.9,29.8,33.3,8.0,10.5,43.3,49.7,36.2,39.8,69.173,76.129,78.919,1.892,1.107,72.8,67.6,0.933,1.043,15.015,
2020,Niagara,MAAC,-11.54,100.1,111.6,66.0,-2.97,99.4,102.3,-1.9,-6.0,MAAC,12.0,20.0,65.7,72.4,-6.69,-4.33,-5.34,-5.68,-11.02,98.935,112.538,0.185,12.0,32.0,49.7,52.8,24.4,27.6,15.8,20.7,17.7,35.8,66.5,46.2,52.4,37.2,35.6,6.5,9.6,49.7,62.1,36.6,41.0,65.876,74.117,77.751,1.33,7.193,75.2,70.8,0.98,1.079,11.007,0.4166666666666667
2020,Fairfield,MAAC,-11.59,90.1,101.6,63.2,-4.52,99.6,104.2,-7.8,0.6,MAAC,12.0,20.0,58.0,62.9,-4.84,-4.81,-13.78,4.13,-9.65,89.339,101.542,0.187,12.0,32.0,43.1,48.3,35.9,31.1,21.3,19.4,30.2,26.3,63.6,43.4,45.9,28.4,35.0,8.2,8.3,42.4,51.5,29.1,36.8,63.137,77.608,80.083,2.021,2.762,69.5,71.5,0.899,0.974,9.249,-0.0897435897435896
2020,UNC Asheville,BSth,-11.61,98.7,110.3,71.0,-9.29,99.5,108.8,-1.3,-5.3,Big South,15.0,16.0,75.0,74.8,0.26,-8.31,-0.86,-9.45,-10.31,99.035,110.634,0.219,13.0,29.0,52.5,56.9,35.2,38.3,16.4,22.5,23.0,29.4,70.8,52.2,57.2,35.3,37.4,6.1,7.9,38.5,51.2,37.1,31.4,70.935,76.679,78.889,0.934,11.428,66.3,66.0,1.039,1.067,7.441,0.3512820512820513
2020,Texas A&M Corpus Chris,Slnd,-11.71,94.3,106.0,65.7,-6.58,99.6,106.2,-5.8,-2.5,Southland,14.0,18.0,66.0,68.7,-2.72,-6.63,-10.51,-0.29,-10.8,94.525,105.637,0.218,12.0,30.0,51.5,48.7,33.4,41.3,26.6,19.1,30.6,29.1,68.3,48.4,49.4,37.7,31.6,8.4,10.2,54.0,51.4,38.7,34.6,65.58,76.041,79.575,1.907,0.2,70.1,72.8,0.957,1.019,8.775,0.4423076923076923
2020,Lehigh,Pat,-11.72,97.0,108.8,68.4,-2.26,102.2,104.4,-3.8,-3.6,Patriot,11.0,21.0,68.3,73.1,-4.84,-3.9,-5.31,-5.62,-10.93,97.513,107.95,0.237,9.0,30.0,49.7,52.5,26.1,32.4,19.9,17.0,25.6,26.8,68.7,49.4,53.7,33.7,33.9,7.0,8.8,48.0,56.0,29.8,42.0,68.287,77.481,80.108,1.304,9.335,72.8,72.4,0.971,1.072,12.092,0.2147435897435897
2020,Denver,Sum,-11.75,95.0,106.8,70.9,-1.67,103.2,104.9,-5.0,-4.0,Summit,7.0,24.0,68.9,76.1,-7.26,-1.99,-3.32,-6.74,-10.06,94.867,106.947,0.201,6.0,30.0,49.1,52.0,36.3,38.1,19.3,17.5,20.8,25.3,71.5,49.5,54.5,32.1,32.4,6.8,6.5,45.2,47.4,29.2,42.4,70.909,76.86,80.462,1.083,6.214,69.2,76.1,0.954,1.066,12.726,
2020,Detroit Mercy,Horz,-11.84,99.9,111.7,69.3,-2.12,101.7,103.8,-1.5,-6.0,Horizon,8.0,23.0,70.2,78.1,-7.97,-1.9,-1.62,-8.25,-9.87,99.736,111.812,0.212,8.0,31.0,46.2,53.1,32.1,31.8,19.1,17.0,30.8,30.5,70.5,44.5,52.2,32.3,36.3,8.2,10.4,44.5,62.2,44.1,39.2,69.418,76.58,79.181,1.453,2.411,78.2,72.3,0.991,1.103,14.291,0.2692307692307692
2020,Hampton,BSth,-11.95,104.8,116.7,70.9,-5.58,99.8,105.4,0.7,-8.1,Big South,15.0,19.0,77.5,79.2,-1.71,-5.8,2.61,-14.64,-12.02,104.866,117.212,0.218,12.0,31.0,50.2,53.6,41.0,38.1,15.7,15.1,27.4,31.0,70.7,50.8,53.4,32.4,36.0,9.0,7.3,52.0,54.0,31.1,39.1,70.612,76.849,78.966,1.97,4.352,69.7,70.5,1.057,1.144,10.36,0.3512820512820513
2020,Grambling St.,SWAC,-11.99,93.1,105.1,68.7,-9.04,96.6,105.6,-4.9,-2.1,SWAC,17.0,15.0,71.3,68.4,2.88,-9.79,-8.43,-3.96,-12.39,93.04,104.718,0.204,13.0,28.0,47.6,48.5,38.8,36.4,20.3,20.0,28.1,29.2,70.5,48.6,47.7,30.0,33.2,10.1,8.1,50.1,59.5,27.7,38.4,68.546,77.66,81.371,2.187,0.2,67.6,68.2,0.948,0.985,10.186,
2020,Florida Gulf Coast,ASun,-12.02,91.2,103.3,66.1,-3.89,100.2,104.1,-7.7,-1.2,ASUN,10.0,22.0,61.8,66.3,-4.47,-4.3,-10.27,0.01,-10.26,91.143,102.884,0.199,8.0,30.0,47.2,49.2,23.0,29.9,23.3,19.9,27.9,30.0,66.2,48.0,47.7,30.8,34.5,12.0,9.7,54.5,49.5,41.7,37.0,66.125,76.862,78.901,1.397,8.578,69.5,69.5,0.907,0.996,12.026,0.9102564102564104
2020,James Madison,CAA,-12.11,99.5,111.6,72.1,-3.35,100.8,104.1,-2.2,-4.8,CAA,9.0,21.0,71.9,76.5,-4.63,-2.78,1.16,-10.39,-9.23,100.274,109.979,0.257,8.0,29.0,48.2,52.7,37.2,29.3,17.2,15.9,25.8,26.0,71.6,48.1,51.8,32.3,35.9,7.4,9.8,48.9,52.6,40.5,41.9,72.453,77.685,79.378,1.312,13.624,65.2,73.0,0.992,1.082,11.393,0.4166666666666667
2020,UNC Wilmington,CAA,-12.40,92.1,104.5,68.5,-1.37,103.2,104.5,-4.9,-2.7,CAA,10.0,22.0,68.3,71.7,-3.38,-0.9,-7.04,-2.27,-9.31,92.233,103.988,0.201,7.0,29.0,45.9,51.0,32.5,33.0,18.9,17.9,22.9,29.1,68.4,45.2,52.2,31.5,32.8,8.4,7.2,47.8,49.9,32.6,38.2,68.309,76.152,78.83,0.934,6.958,71.5,68.6,0.924,1.046,13.536,-0.2216117216117215
2020,Cleveland St.,Horz,-12.83,92.9,105.7,67.1,-2.37,101.8,104.1,-6.9,-2.5,Horizon,11.0,21.0,64.2,71.8,-7.66,-2.45,-9.04,-2.12,-11.16,92.576,105.507,0.182,10.0,31.0,44.5,50.0,38.7,39.5,22.2,20.6,32.2,33.1,69.0,45.1,49.1,28.4,34.2,7.4,11.2,50.4,55.2,22.4,38.1,67.319,76.12,79.185,1.692,3.926,66.9,72.2,0.916,1.042,12.597,0.8333333333333334
2020,Florida A&M,MEAC,-12.85,94.4,107.3,68.6,-6.28,97.9,104.2,-6.4,-2.3,MEAC,12.0,15.0,67.6,73.5,-5.93,-6.24,-5.99,-6.18,-12.17,94.761,107.083,0.197,12.0,27.0,45.4,51.5,38.7,41.2,21.2,21.6,31.2,31.7,70.7,46.2,54.6,28.4,30.6,5.2,8.3,40.8,49.1,23.8,35.2,68.862,76.341,78.938,2.163,0.2,63.5,67.8,0.933,1.015,12.734,0.4871794871794872
2020,Cal Poly,BW,-13.25,95.2,108.5,68.3,-0.34,103.0,103.3,-4.6,-3.8,Big West,7.0,23.0,67.6,74.9,-7.37,-0.42,-3.9,-6.09,-10.0,95.88,108.956,0.187,5.0,28.0,47.3,52.6,33.7,43.4,19.1,18.4,22.8,28.6,68.2,45.5,50.8,34.0,37.3,6.8,8.6,42.5,55.0,33.6,35.5,68.229,76.757,79.138,1.512,5.831,68.0,72.9,0.941,1.077,16.594,0.9871794871794872
2020,Morehead St.,OVC,-13.52,94.6,108.1,67.3,-7.49,98.6,106.1,-3.9,-2.4,OVC,13.0,19.0,69.0,70.0,-1.0,-6.42,-6.79,-4.17,-10.96,94.659,107.485,0.188,11.0,30.0,47.2,49.7,31.5,29.2,18.1,17.3,27.9,28.3,68.8,50.6,50.0,27.3,32.7,11.1,12.5,51.2,46.7,34.4,37.2,67.26,75.733,79.062,1.62,2.385,63.8,70.7,0.964,1.029,10.191,0.358974358974359
2020,Marist,MAAC,-13.59,90.2,103.8,65.2,-6.90,97.8,104.7,-7.7,-1.2,MAAC,7.0,23.0,60.5,65.7,-5.13,-7.08,-12.22,0.0,-12.22,90.254,103.443,0.172,7.0,30.0,45.9,49.3,29.7,39.1,20.9,20.6,25.9,25.2,65.5,42.4,47.7,34.1,34.2,9.9,7.0,49.3,57.8,40.0,42.9,64.939,77.187,79.326,1.117,2.371,64.8,72.8,0.905,0.982,5.768,-0.1282051282051281
2020,Charleston Southern,BSth,-13.61,95.4,109.1,66.9,-7.88,99.6,107.5,-3.9,-4.0,Big South,14.0,18.0,68.8,72.0,-3.16,-6.98,-8.08,-5.07,-13.14,95.842,108.596,0.192,12.0,30.0,48.4,52.6,25.3,28.8,18.8,18.6,22.8,30.1,67.9,48.9,53.8,31.8,33.7,6.9,8.8,53.3,54.3,43.8,36.6,66.85,75.673,78.898,1.632,0.2,75.7,71.5,0.969,1.059,10.679,-0.1121794871794871
2020,Longwood,BSth,-13.82,91.3,105.1,67.8,-9.51,98.4,107.9,-6.7,-1.8,Big South,14.0,18.0,67.1,68.6,-1.47,-9.31,-8.54,-3.9,-12.45,91.385,104.803,0.171,12.0,30.0,48.1,51.5,32.6,35.0,19.3,20.3,22.5,25.1,68.4,44.9,50.2,34.4,35.6,6.6,12.0,49.2,57.3,48.9,42.9,67.98,75.632,78.87,1.744,0.97,70.8,68.4,0.956,1.001,6.135,-0.1538461538461538
2020,Maine,AE,-13.91,92.9,106.8,65.9,-3.08,99.6,102.7,-6.9,-2.2,Am. East,9.0,22.0,61.4,68.0,-6.61,-3.71,-10.13,-1.75,-11.88,92.938,105.699,0.185,8.0,30.0,46.2,49.9,26.8,32.8,22.9,18.6,28.2,28.4,66.0,49.3,51.3,28.2,32.1,11.2,7.9,61.6,54.3,43.2,45.4,65.627,78.227,80.233,1.586,0.2,71.3,75.6,0.908,1.031,13.156,
2020,Team,Conf,AdjEM,AdjO,AdjD,AdjT,AdjEM,OppO,OppD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Samford,SC,-14.01,98.6,112.6,72.8,+0.07,103.5,103.4,-2.7,-5.6,Southern,10.0,23.0,74.2,82.2,-7.97,-1.13,0.59,-13.72,-13.13,98.543,112.982,0.172,7.0,30.0,48.0,55.8,34.9,24.5,20.8,18.2,28.3,33.6,74.0,46.8,54.8,33.6,38.0,9.1,9.0,44.3,62.4,32.8,45.3,72.585,76.168,79.733,1.832,16.633,74.7,68.5,0.975,1.136,14.884,-0.297008547008547
2020,Morgan St.,MEAC,-14.26,93.2,107.5,69.6,-10.67,96.2,106.9,-6.7,-2.3,MEAC,15.0,16.0,70.4,70.9,-0.48,-9.18,-6.07,-6.76,-12.82,91.782,106.876,0.148,12.0,28.0,45.9,47.4,40.8,49.3,22.6,18.8,33.8,29.0,71.1,47.7,47.9,27.9,31.1,11.4,8.8,47.4,50.9,31.0,39.7,69.807,76.616,79.76,1.787,10.391,69.4,71.5,0.958,1.009,8.065,-0.1025641025641025
2020,Idaho,BSky,-14.29,92.8,107.1,68.9,-1.35,102.2,103.6,-5.3,-4.4,Big Sky,8.0,24.0,65.2,72.8,-7.59,-2.1,-7.76,-4.31,-12.07,93.714,107.232,0.175,6.0,30.0,47.6,51.8,30.5,29.3,21.1,15.8,24.1,26.3,68.9,46.8,53.6,33.3,32.7,5.8,7.2,48.7,53.7,25.6,39.0,68.687,75.852,78.623,1.875,3.272,66.7,69.0,0.914,1.058,10.03,-0.2435897435897435
2020,Alcorn St.,SWAC,-14.36,96.9,111.3,70.1,-8.46,95.1,103.6,-2.4,-5.6,SWAC,15.0,15.0,75.0,73.2,1.83,-9.64,-4.16,-10.48,-14.64,96.85,112.645,0.15,11.0,26.0,47.3,51.4,31.1,37.1,20.6,18.0,27.7,28.2,72.1,44.7,51.6,34.2,34.0,7.9,8.8,48.2,51.5,38.4,31.9,69.889,76.443,79.07,2.298,0.2,74.8,63.5,0.96,1.029,9.81,-0.1025641025641025
2020,USC Upstate,BSth,-15.34,95.5,110.8,69.2,-6.31,100.4,106.7,,,,,,,,,,,,,95.53,110.9,0.152,11.0,31.0,47.4,53.5,34.2,39.5,18.0,18.9,25.1,29.4,69.3,47.0,53.3,32.0,35.8,7.0,8.9,51.1,48.1,36.7,39.5,69.005,75.66,79.221,0.733,2.115,68.6,71.8,0.973,1.081,10.246,
2020,New Orleans,Slnd,-15.51,99.3,114.8,69.8,-4.21,100.6,104.8,-1.7,-6.7,Southland,9.0,21.0,75.4,77.4,-2.03,-4.73,-3.25,-10.83,-14.08,99.909,114.749,0.169,5.0,26.0,48.4,56.1,40.3,39.7,20.3,20.6,27.6,34.2,71.7,48.2,56.7,32.6,36.7,5.4,10.8,53.6,56.3,26.8,33.6,69.641,75.581,78.445,1.682,1.855,74.1,73.0,0.987,1.118,14.699,-0.3397435897435897
2020,Coppin St.,MEAC,-15.66,89.6,105.3,73.4,-7.96,97.5,105.5,-8.1,-1.8,MEAC,11.0,20.0,68.0,74.1,-6.1,-8.27,-5.87,-8.49,-14.36,88.915,105.288,0.125,11.0,31.0,46.1,48.6,32.9,30.2,19.1,19.7,23.6,28.7,74.3,49.5,47.5,28.1,33.4,7.8,8.1,41.8,56.9,47.1,40.7,73.657,77.536,80.923,1.982,0.2,63.6,68.3,0.909,0.99,9.418,0.2307692307692308
2020,IUPUI,Horz,-16.18,99.4,115.6,70.8,-3.07,100.5,103.6,-3.7,-8.2,Horizon,7.0,25.0,70.5,80.1,-9.63,-3.39,-1.37,-13.52,-14.89,98.857,116.646,0.13,5.0,30.0,47.9,54.4,32.2,29.5,18.8,17.1,28.7,33.5,71.2,46.2,53.0,33.7,37.8,5.9,10.2,54.3,55.8,38.8,38.9,70.64,75.68,79.056,1.701,0.2,64.7,72.4,0.977,1.137,12.291,-0.0128205128205128
